"Population","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Tenure","MonthlyCharge","Bandwidth_GB_Year","Response","Fix","Replacement","Reliability","Options","Respectful","Courteous","Listening","Area_Rural","Area_Suburban","Area_Urban","Marital_Divorced","Marital_Married","Marital_Never_Married","Marital_Separated","Marital_Widowed","Gender_Female","Gender_Male","Gender_Nonbinary","Churn_No","Churn_Yes","Techie_No","Techie_Yes","Contract_Month_to_month","Contract_One_year","Contract_Two_Year","Port_modem_No","Port_modem_Yes","Tablet_No","Tablet_Yes","InternetService_DSL","InternetService_Fiber_Optic","InternetService_None","Phone_No","Phone_Yes","Multiple_No","Multiple_Yes","OnlineSecurity_No","OnlineSecurity_Yes","OnlineBackup_No","OnlineBackup_Yes","DeviceProtection_No","DeviceProtection_Yes","TechSupport_No","TechSupport_Yes","StreamingTV_No","StreamingTV_Yes","StreamingMovies_No","StreamingMovies_Yes","PaperlessBilling_No","PaperlessBilling_Yes","PaymentMethod_Bank_Transfer_automatic_","PaymentMethod_Credit_Card__automatic_","PaymentMethod_Electronic_Check","PaymentMethod_Mailed_Check"
0.0133806347125284,0.6,0.830985915492958,0.156991882833022,0.567413605210777,0.545454545454545,0.285714285714286,0.166666666666667,0.0530806599032223,0.726319447464321,0.200430289967059,0.333333333333333,0.5,0.428571428571429,0.333333333333333,0.5,0,0.166666666666667,0.333333333333333,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
0.207804727567192,0.8,0.774647887323944,0.279967594916969,0.449912338340164,0.363636363636364,0,0.333333333333333,0.0399785172580638,0.416334564871872,0.170334091434881,0.5,0.5,0.428571428571429,0.333333333333333,0.5,0.285714285714286,0.5,0.5,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0.0139590483168164,0.1,0.380281690140845,0.288528695752263,0.514423393311964,0.454545454545455,0.285714285714286,0.166666666666667,0.146213848451838,0.928505614717639,0.225435859789816,0.5,0.666666666666667,0.285714285714286,0.333333333333333,0.5,0.142857142857143,0.5,0.5,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
0.3488219642926,0.3,0.028169014084507,0.0979988437917119,0.402323907396281,0.227272727272727,0.142857142857143,0,0.0342286607590159,0.428038732611817,0.0885172983146641,0.333333333333333,0.333333333333333,0.285714285714286,0.5,0.166666666666667,0.285714285714286,0.333333333333333,0.333333333333333,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1
0.074721397447268,0.4,0.943661971830986,0.0127316347119765,0.27183416628548,0.454545454545455,0.142857142857143,0,0.153985466721669,0.118875520657047,0.177625580326616,0.333333333333333,0.333333333333333,0.428571428571429,0.166666666666667,0.333333333333333,0.285714285714286,0.333333333333333,0.666666666666667,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
0.240755022558131,0.8,0.901408450704225,0.379104198098928,0.391379968730388,0.545454545454545,0,0,0.0502622121747295,0.345083302748662,0.111211569838123,0.5,0.666666666666667,0.428571428571429,0.5,0.333333333333333,0.428571428571429,0.5,0.5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
0.15814791963907,0,0.140845070422535,0.0393906789283379,0.579225529886556,0.5,0.142857142857143,0.166666666666667,0.0877079031145581,0.33288289732771,0.175997455991936,0.166666666666667,0.333333333333333,0.142857142857143,0.5,0.333333333333333,0.285714285714286,0.5,0.166666666666667,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
0.00757721821617244,0,0.154929577464789,0.263540495118139,0.498789127537028,0.454545454545455,0.428571428571429,0,0.124469235238391,0.631248776652793,0.192314836994767,0.666666666666667,0.5,0.714285714285714,0.333333333333333,0.5,0.285714285714286,0.5,0.333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
0.284762657617707,0,0.140845070422535,0.0767217724030247,0.508456788973493,0.227272727272727,0,0,0.313310825457145,0.380414188610475,0.308925807675308,0.333333333333333,0.5,0.142857142857143,0.5,0.5,0.428571428571429,0.333333333333333,0.333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
0.0304631164924999,0.1,0.704225352112676,0.207323531747169,0.517555457888876,0.272727272727273,0.142857142857143,0,0.150860338004681,0.940484307042379,0.229307905788124,0.5,0.5,0.285714285714286,0.5,0.666666666666667,0.285714285714286,0.166666666666667,0.333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
0.00187984421393591,0.1,0.366197183098592,0.0923194453356255,0.386417226384357,0.5,0.285714285714286,0.166666666666667,0.340470356312287,0.380730105983618,0.313509000920217,0.5,0.5,0.285714285714286,0.333333333333333,0.666666666666667,0.428571428571429,0.5,0.333333333333333,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0.294566768210388,0,0.507042253521127,0.122710388311397,0.539131692189547,0.409090909090909,0,0,0.260610181769375,0.451974231419182,0.275515241166602,0.833333333333333,0.666666666666667,0.285714285714286,0.333333333333333,0.5,0.142857142857143,0.333333333333333,0.333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
0.115113947480045,0.4,0.591549295774648,0.0552999332474783,0.775664394161072,0.545454545454545,0.142857142857143,0,0.148334033816696,0.439990305523501,0.218151096804917,0.333333333333333,0.5,0.142857142857143,0.666666666666667,0.333333333333333,0.285714285714286,0.333333333333333,0.666666666666667,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
0.00195696602784097,0.1,0.366197183098592,0.0280137425337562,0.488218468810653,0.454545454545455,0.285714285714286,0,0.0997016639574236,0.333039428676753,0.117078900612904,0.333333333333333,0.5,0.285714285714286,0.333333333333333,0.666666666666667,0.428571428571429,0.333333333333333,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
0.269743184359696,0.1,0.901408450704225,0.0366697565669858,0.421167840558248,0.318181818181818,0,0,0.0232311517901712,0.535068588801852,0.0478252442919255,0.333333333333333,0.333333333333333,0.285714285714286,0.166666666666667,0.666666666666667,0.285714285714286,0.333333333333333,0.166666666666667,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
0.014074731037674,0.2,0.154929577464789,0.025430587414069,0.368228179452108,0.818181818181818,0.142857142857143,0.166666666666667,0.0154936655324264,0.178450210232545,0.0659864914749416,0.5,0.333333333333333,0.571428571428571,0.333333333333333,0.5,0.428571428571429,0.5,0.166666666666667,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
0.00384645046851502,0.3,0.0704225352112676,0.382682240011807,0.424329610240133,0.545454545454545,0.571428571428571,0,0.219594152767955,0.225905852626258,0.283065402536669,0.666666666666667,0.5,0.571428571428571,0.166666666666667,0.5,0.571428571428571,0.5,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
0.0825685420121081,0.4,0.366197183098592,0.0706313928380296,0.50001239039251,0.454545454545455,0.142857142857143,0,0.427039450407835,0.130847552073317,0.411915326633867,0.333333333333333,0.5,0.142857142857143,0.166666666666667,0.166666666666667,0.428571428571429,0.333333333333333,0.166666666666667,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
0.217955886322446,0.1,0.704225352112676,0.0866234157975863,0.232486225195625,0.590909090909091,0,0.166666666666667,0.282160539742763,0.107030046501705,0.233220293080104,0.166666666666667,0.166666666666667,0.142857142857143,0.5,0.333333333333333,0.285714285714286,0.333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0.00441522384606486,0.2,0.802816901408451,0.0566177724460334,0.606239646083127,0.590909090909091,0.142857142857143,0,0.0346643756850702,0.726253789937975,0.149675996876225,0.5,0.333333333333333,0.142857142857143,0.5,0.333333333333333,0.571428571428571,0.666666666666667,0.666666666666667,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
0.00164847877222072,0.2,0.183098591549296,0.209562694208976,0.427680838797272,0.454545454545455,0.142857142857143,0,0.161871327920933,0.678695379242154,0.292166508420774,0.5,0.666666666666667,0.571428571428571,0.166666666666667,0.833333333333333,0.285714285714286,0.5,0.333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
0.415648016041337,0.4,0.845070422535211,0.0840034789129291,0.505364520709463,0.590909090909091,0.142857142857143,0,0.177894779191097,0.642242130303166,0.199997574417787,0.666666666666667,0.5,0.571428571428571,0.166666666666667,0.5,0.142857142857143,0.333333333333333,0.333333333333333,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
0.247975552384992,0,0.647887323943662,0.0390335361126347,0.320058911846404,0.727272727272727,0.428571428571429,0,0.15136365488121,0.225820212374503,0.190014456604474,0.5,0.333333333333333,0.428571428571429,0.333333333333333,0.5,0.285714285714286,0.333333333333333,0.166666666666667,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0.0483939382254271,0.4,0.394366197183099,0.146618187449544,0.490292614736795,0.318181818181818,0,0,0.131348744418085,0.285480542201756,0.177680581876923,0.666666666666667,0.5,0.571428571428571,0,0.166666666666667,0.428571428571429,0.333333333333333,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0
0.348706281571743,0.1,0.0704225352112676,0.0320177722062364,0.618865026344832,0.409090909090909,0.142857142857143,0,0.103227530387915,0.440017424936557,0.147004016304668,0.333333333333333,0.166666666666667,0.285714285714286,0.5,0.666666666666667,0.285714285714286,0.5,0.333333333333333,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
0.0118092777542128,0.1,0.830985915492958,0.157883192794889,0.539815335992978,0.5,0,0.166666666666667,0.121107070051172,0.845328471758272,0.259756541636398,0.166666666666667,0.166666666666667,0,0.5,0.333333333333333,0.142857142857143,0.166666666666667,0.333333333333333,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
0.0202155554698647,0,0.197183098591549,0.204672421253084,0.383657825851644,0.590909090909091,0,0,0.113484038022977,0.439996014873618,0.144736780252425,0.333333333333333,0.5,0.571428571428571,0.333333333333333,0.666666666666667,0.285714285714286,0.333333333333333,0.166666666666667,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
0.00890756950603478,0.1,0.394366197183099,0.258452312287009,0.51991812708341,0.681818181818182,0.142857142857143,0.166666666666667,0.166923231963183,0.297237045651107,0.252477250786129,0.5,0.333333333333333,0.428571428571429,0.333333333333333,0.666666666666667,0.285714285714286,0.166666666666667,0.166666666666667,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
0.0113658273242587,0.3,0.52112676056338,0.0600427697280118,0.549916019214846,0.636363636363636,0.142857142857143,0,0.0623389435298468,0.607378459592598,0.12650818137926,0.5,0.5,0.428571428571429,0.833333333333333,0.166666666666667,0.571428571428571,0.666666666666667,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
0.0388211930744611,0.1,0.591549295774648,0.100700582393416,0.396936907928993,0.636363636363636,0.142857142857143,0,0.0600489010450002,0.214097013467501,0.0611014003921798,0.333333333333333,0.166666666666667,0.285714285714286,0.5,0.333333333333333,0.285714285714286,0.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
0.0603188987004974,0.1,0.253521126760563,0.116909157510773,0.544155976690856,0.409090909090909,0.142857142857143,0,0.0816272633271068,0.428005903848644,0.11490842645535,0.666666666666667,0.5,0.428571428571429,0.5,0.166666666666667,0.428571428571429,0.666666666666667,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0
0.0020533682952223,0,0.436619718309859,0.493255960898857,0.712623244431494,0.5,0.428571428571429,0,0.111981581504174,0.33295473998335,0.115208972283577,0.333333333333333,0.5,0.285714285714286,0,0.5,0.428571428571429,0.5,0.5,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
0.425509967994447,0.2,0.112676056338028,0.200544625389327,0.427699173527135,0.5,0,0,0.0210570285490122,0.178456871141015,0.0973339245699409,0.333333333333333,0.333333333333333,0.142857142857143,0.333333333333333,0.5,0.285714285714286,0.333333333333333,0.5,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
0.0393803262252728,0.4,0.197183098591549,0.169743204104799,0.397482164792035,0.272727272727273,0.142857142857143,0,0.0997221741553588,0.499598775420525,0.165424815930767,0.5,0.5,0.285714285714286,0.5,0.5,0.285714285714286,0.333333333333333,0.333333333333333,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
0.112809933289631,0.1,0.253521126760563,0.232198292931601,0.540453024530344,0.545454545454545,0,0.166666666666667,0.355906956726694,0.166546215238503,0.32279400941863,0.5,0.5,0.428571428571429,0.166666666666667,0.333333333333333,0.428571428571429,0.5,0.5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
0.378224655843905,0.1,0.704225352112676,0.449517375670963,0.447656503295093,0.545454545454545,0.142857142857143,0,0.12504026675879,0.66682088255705,0.172814966373361,0.333333333333333,0.5,0.142857142857143,0.333333333333333,0.333333333333333,0.428571428571429,0.166666666666667,0.5,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
0.428556279643697,0.3,0.690140845070423,0.0393255082932437,0.508227486408794,0.363636363636364,0.142857142857143,0.166666666666667,0.0558457754824137,0.547086295019058,0.169846264043768,0.666666666666667,0.5,0.428571428571429,0.5,0.5,0.428571428571429,0.666666666666667,0.666666666666667,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0.0142675355724367,0.2,0.690140845070423,0.160583809765485,0.568870434521623,0.318181818181818,0.285714285714286,0.166666666666667,0.195269565137036,0.27338433242044,0.179874429307797,0.666666666666667,0.833333333333333,0.714285714285714,0.5,0.5,0.428571428571429,0.666666666666667,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
0.00182200285350711,0,0.47887323943662,0.0637339803520398,0.355280970198253,0.5,0,0,0.161627205853475,0.571821578621986,0.200497207189409,0.666666666666667,0.333333333333333,0.428571428571429,0.5,0.333333333333333,0.428571428571429,0.5,0.5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0.300717232869317,0.1,0.253521126760563,0.173736288204738,0.549067031206704,0.545454545454545,0.285714285714286,0.333333333333333,0.12608111704398,0.237884544950998,0.20035764133836,0.5,0.333333333333333,0.142857142857143,0.166666666666667,0.5,0.285714285714286,0.166666666666667,0.333333333333333,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
0,0,0.0985915492957746,0.0835547104387461,0.353177592932769,0.772727272727273,0,0,0.15668785433973,0.547124833132348,0.18699802662442,0.166666666666667,0.166666666666667,0,0.5,0.5,0.285714285714286,0.166666666666667,0.166666666666667,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
0.166525276674507,0.1,0.0140845070422535,0.0377927026912146,0.197652986295942,0.5,0,0,0.0384889782196912,0.761893932264461,0.121424893697385,0.5,0.333333333333333,0.285714285714286,0.166666666666667,0.333333333333333,0.285714285714286,0.5,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
0.0446631704777696,0.4,0.366197183098592,0.388753590524894,0.528161649037467,0.454545454545455,0,0.166666666666667,0.296328916860391,0.535211798333954,0.301970755310079,0.666666666666667,0.833333333333333,0.571428571428571,0.333333333333333,0.5,0.428571428571429,0.666666666666667,0.5,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
0.022779855782208,0.2,0.408450704225352,0.106710513934081,0.608729758232008,0.727272727272727,0.142857142857143,0.166666666666667,0.0825312333970934,0.118941178183393,0.138390367382258,0.333333333333333,0.5,0.428571428571429,0.5,0.5,0.428571428571429,0.333333333333333,0.5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0.0288917595341842,0.8,0.732394366197183,0.111768876848501,0.425482329393375,0.454545454545455,0.142857142857143,0.333333333333333,0.095849395194269,0.34486158965245,0.20257144908261,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.5,0.285714285714286,0.666666666666667,0.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
0.0368835075000964,0.1,0.76056338028169,0.238122052261589,0.504392827403269,0.545454545454545,0.285714285714286,0,0.41094627009936,0.714269388263118,0.405481453299687,0.333333333333333,0.5,0.142857142857143,0.666666666666667,0.5,0.285714285714286,0.5,0.666666666666667,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0.117157675548529,0.5,0.225352112676056,0.445040907240218,0.5061974006862,0.590909090909091,0.428571428571429,0.166666666666667,0.0655948247586713,0.440055963049847,0.188971379193279,0.333333333333333,0.333333333333333,0.285714285714286,0.5,0.333333333333333,0.428571428571429,0.333333333333333,0.5,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
0.170593452357999,0.4,0.816901408450704,0.146506256400308,0.669761667926692,0.636363636363636,0,0,0.147882696768725,0.726319447464321,0.271620843520825,0.166666666666667,0.333333333333333,0.142857142857143,0.5,0.666666666666667,0.285714285714286,0.333333333333333,0.5,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
0.0274360852967262,0.1,0.591549295774648,0.0737247354043207,0.629095047583565,0.5,0.285714285714286,0,0.133490764128272,0.404410587152421,0.218060428647361,0.166666666666667,0.333333333333333,0.142857142857143,0.333333333333333,0.666666666666667,0.285714285714286,0.166666666666667,0.166666666666667,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
0.449957583002352,0.1,0.436619718309859,0.157928599516314,0.582177089758612,0.590909090909091,0.285714285714286,0,0.244768589465793,0.582660304040022,0.256132294583879,0.166666666666667,0.166666666666667,0.285714285714286,0.5,0.5,0.285714285714286,0.333333333333333,0.5,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
0.000250645895191455,0.1,0.915492957746479,0.118538539418932,0.433540229973777,0.772727272727273,0,0,0.153089413362698,0.130919870508133,0.187011408856261,0.666666666666667,0.833333333333333,0.714285714285714,0.666666666666667,0.333333333333333,0.428571428571429,0.5,0.5,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
0.162939112327922,0.5,0.830985915492958,0.204549970077589,0.252660350115662,0.545454545454545,0.142857142857143,0,0.101111373811937,0.440134942393133,0.145656005468837,0.333333333333333,0.166666666666667,0.142857142857143,0.5,0.666666666666667,0.142857142857143,0.166666666666667,0.5,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
0.0965179501021864,0.3,0.154929577464789,0.130535737816485,0.337754247616106,0.545454545454545,0,0,0.0811487249108581,0.273523259939955,0.116863654732832,0.333333333333333,0.5,0.428571428571429,0.166666666666667,0.5,0.142857142857143,0.333333333333333,0.333333333333333,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
0.0050418385840435,0.1,0.929577464788732,0.132491630408007,0.445066900364008,0.409090909090909,0,0,0.0587159072193023,0.726319447464321,0.172835863298605,0,0,0.142857142857143,0,0.666666666666667,0.285714285714286,0.333333333333333,0.166666666666667,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
0.00401997454980141,0.3,0.267605633802817,0.392412815323863,0.45800221810056,0.545454545454545,0.285714285714286,0.333333333333333,0.0457508279161149,0.773785556999915,0.119265542166668,0.333333333333333,0.166666666666667,0.428571428571429,0.333333333333333,0.666666666666667,0.142857142857143,0.166666666666667,0.5,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
0.0810646666409594,0.7,0.0140845070422535,0.186357771006478,0.278869633260765,0.545454545454545,0,0,0.140788084070851,0.666894628329396,0.234614294330388,0.5,0.5,0.571428571428571,0.5,0.166666666666667,0.571428571428571,0.5,0.333333333333333,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
0.0124166120387152,0.5,0.845070422535211,0.398709033535726,0.503564685082827,0.590909090909091,0.285714285714286,0,0.096164654967477,0.380696325662092,0.122244275626693,0.5,0.5,0.285714285714286,0.333333333333333,0.666666666666667,0.285714285714286,0.5,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
0.0397659352947981,0.4,0.915492957746479,0.0277410701435993,0.839576325117752,0.454545454545455,0,0,0.111835389997188,0.452047977191527,0.153358545563408,0.333333333333333,0.166666666666667,0.428571428571429,0.666666666666667,0.5,0.285714285714286,0.333333333333333,0.166666666666667,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1
0.283037057031581,0.4,0.323943661971831,0.0247198987375965,0.382530026770515,0.454545454545455,0.285714285714286,0,0.263737423487524,0.821475282748428,0.325777588545827,0.333333333333333,0.333333333333333,0.285714285714286,0.5,0.5,0.428571428571429,0.5,0.5,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1
